FILENAME;\Hard Disk2\Result\strain_B.csv
PROTOCOL;synthetic_test
FILE_VERSION;3.3;
DATE START;2026-09-01;08:00:00
DATE END;2026-09-02;04:00:00;;Last Reading;120;Timestamp;0
DEVICE;BL000-SYNTH
USER;test;COMMENT;synthetic data, not a real experiment
PLATETYPE;MTP-96-Round;LOT;UNKOWN
MTP ROWS;8
MTP COLUMNS;12
FILTERSETS;1;REFERENCE_MODE;2;MULTI_PMT;0;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
 1;Biomass;620;620;96MTP;1;20;1.00;100.00;179.00;;;SET TEMPERATURE [°C];30.00
;;;;;;;;;;;;SET HUMIDITY [rH];85.00
;;;;;;;;;;;;SET O2 [%];20.95
;;;;;;;;;;;;SET CO2 [%];0.00
;;;;;;;;;;;;SET SHAKER FREQUENCY [rpm];1000.00
;;;;;;;;;;;;SET CYCLE TIME [min];10
;;;;;;;;;;;;SET EXP TIME [h];0

READING;WELLNUM;CONTENT;DESCRIPTION;FILTERSET;TIME [h];AMPLITUDE;PHASE;ACT TEMP [°C];ACT HUMIDITY [rH];ACT O2 [%];ACT CO2 [%];COMMENTS;TEMP CHAMBER;TEMP TABLE;TEMP BOTTLE
C41;B04;X4;;1;6.76190;11.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B05;X4;;1;6.76786;11.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B06;X4;;1;6.77381;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B07;X4;;1;6.77976;11.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B08;X4;;1;6.78571;11.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B09;B1;;1;6.79167;7.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B10;B1;;1;6.79762;7.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C41;B11;B1;;1;6.80357;8.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;6.83333;179.92;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C42;A01;X1;;1;6.83929;14.71;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A02;X1;;1;6.84524;13.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A03;X1;;1;6.85119;13.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A04;X1;;1;6.85714;12.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A05;X1;;1;6.86310;14.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A06;X2;;1;6.86905;11.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A07;X2;;1;6.87500;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A08;X2;;1;6.88095;10.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A09;X2;;1;6.88690;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A10;X2;;1;6.89286;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A11;X3;;1;6.89881;10.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;A12;X3;;1;6.90476;9.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B01;X3;;1;6.91071;10.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B02;X3;;1;6.91667;10.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B03;X3;;1;6.92262;10.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B04;X4;;1;6.92857;11.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B05;X4;;1;6.93452;12.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B06;X4;;1;6.94048;11.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B07;X4;;1;6.94643;11.85;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B08;X4;;1;6.95238;10.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B09;B1;;1;6.95833;7.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B10;B1;;1;6.96429;8.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C42;B11;B1;;1;6.97024;8.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.00000;179.46;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C43;A01;X1;;1;7.00595;13.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A02;X1;;1;7.01190;14.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A03;X1;;1;7.01786;14.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A04;X1;;1;7.02381;12.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A05;X1;;1;7.02976;15.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A06;X2;;1;7.03571;10.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A07;X2;;1;7.04167;10.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A08;X2;;1;7.04762;10.51;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A09;X2;;1;7.05357;10.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A10;X2;;1;7.05952;10.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A11;X3;;1;7.06548;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;A12;X3;;1;7.07143;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B01;X3;;1;7.07738;10.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B02;X3;;1;7.08333;10.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B03;X3;;1;7.08929;10.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B04;X4;;1;7.09524;11.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B05;X4;;1;7.10119;11.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B06;X4;;1;7.10714;11.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B07;X4;;1;7.11310;12.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B08;X4;;1;7.11905;11.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B09;B1;;1;7.12500;7.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B10;B1;;1;7.13095;8.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C43;B11;B1;;1;7.13690;8.93;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.16667;179.15;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C44;A01;X1;;1;7.17262;14.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A02;X1;;1;7.17857;13.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A03;X1;;1;7.18452;13.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A04;X1;;1;7.19048;12.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A05;X1;;1;7.19643;15.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A06;X2;;1;7.20238;11.16;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A07;X2;;1;7.20833;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A08;X2;;1;7.21429;10.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A09;X2;;1;7.22024;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A10;X2;;1;7.22619;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A11;X3;;1;7.23214;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;A12;X3;;1;7.23810;10.27;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B01;X3;;1;7.24405;10.22;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B02;X3;;1;7.25000;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B03;X3;;1;7.25595;10.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B04;X4;;1;7.26190;11.65;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B05;X4;;1;7.26786;12.57;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B06;X4;;1;7.27381;11.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B07;X4;;1;7.27976;12.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B08;X4;;1;7.28571;11.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B09;B1;;1;7.29167;7.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B10;B1;;1;7.29762;8.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C44;B11;B1;;1;7.30357;7.48;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.33333;176.25;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C45;A01;X1;;1;7.33929;14.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A02;X1;;1;7.34524;13.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A03;X1;;1;7.35119;14.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A04;X1;;1;7.35714;13.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A05;X1;;1;7.36310;15.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A06;X2;;1;7.36905;11.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A07;X2;;1;7.37500;10.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A08;X2;;1;7.38095;10.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A09;X2;;1;7.38690;10.52;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A10;X2;;1;7.39286;10.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A11;X3;;1;7.39881;11.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;A12;X3;;1;7.40476;9.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B01;X3;;1;7.41071;9.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B02;X3;;1;7.41667;10.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B03;X3;;1;7.42262;10.45;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B04;X4;;1;7.42857;12.15;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B05;X4;;1;7.43452;12.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B06;X4;;1;7.44048;11.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B07;X4;;1;7.44643;11.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B08;X4;;1;7.45238;10.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B09;B1;;1;7.45833;8.25;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B10;B1;;1;7.46429;8.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C45;B11;B1;;1;7.47024;7.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.50000;179.91;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C46;A01;X1;;1;7.50595;14.92;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A02;X1;;1;7.51190;14.19;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A03;X1;;1;7.51786;14.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A04;X1;;1;7.52381;13.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A05;X1;;1;7.52976;15.87;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A06;X2;;1;7.53571;11.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A07;X2;;1;7.54167;10.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A08;X2;;1;7.54762;11.47;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A09;X2;;1;7.55357;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A10;X2;;1;7.55952;10.58;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A11;X3;;1;7.56548;10.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;A12;X3;;1;7.57143;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B01;X3;;1;7.57738;9.35;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B02;X3;;1;7.58333;9.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B03;X3;;1;7.58929;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B04;X4;;1;7.59524;11.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B05;X4;;1;7.60119;12.46;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B06;X4;;1;7.60714;12.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B07;X4;;1;7.61310;11.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B08;X4;;1;7.61905;11.63;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B09;B1;;1;7.62500;8.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B10;B1;;1;7.63095;8.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C46;B11;B1;;1;7.63690;7.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.66667;179.53;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C47;A01;X1;;1;7.67262;15.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A02;X1;;1;7.67857;15.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A03;X1;;1;7.68452;15.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A04;X1;;1;7.69048;13.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A05;X1;;1;7.69643;16.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A06;X2;;1;7.70238;11.03;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A07;X2;;1;7.70833;10.39;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A08;X2;;1;7.71429;10.60;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A09;X2;;1;7.72024;10.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A10;X2;;1;7.72619;10.75;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A11;X3;;1;7.73214;10.76;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;A12;X3;;1;7.73810;10.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B01;X3;;1;7.74405;9.99;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B02;X3;;1;7.75000;9.83;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B03;X3;;1;7.75595;10.73;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B04;X4;;1;7.76190;11.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B05;X4;;1;7.76786;13.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B06;X4;;1;7.77381;11.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B07;X4;;1;7.77976;12.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B08;X4;;1;7.78571;12.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B09;B1;;1;7.79167;7.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B10;B1;;1;7.79762;8.28;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C47;B11;B1;;1;7.80357;8.09;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;7.83333;179.65;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C48;A01;X1;;1;7.83929;15.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A02;X1;;1;7.84524;14.96;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A03;X1;;1;7.85119;15.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A04;X1;;1;7.85714;13.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A05;X1;;1;7.86310;16.18;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A06;X2;;1;7.86905;11.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A07;X2;;1;7.87500;10.69;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A08;X2;;1;7.88095;11.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A09;X2;;1;7.88690;10.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A10;X2;;1;7.89286;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A11;X3;;1;7.89881;10.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;A12;X3;;1;7.90476;9.56;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B01;X3;;1;7.91071;10.05;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B02;X3;;1;7.91667;9.88;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B03;X3;;1;7.92262;10.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B04;X4;;1;7.92857;12.41;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B05;X4;;1;7.93452;12.77;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B06;X4;;1;7.94048;11.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B07;X4;;1;7.94643;12.62;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B08;X4;;1;7.95238;11.53;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B09;B1;;1;7.95833;8.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B10;B1;;1;7.96429;7.12;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C48;B11;B1;;1;7.97024;8.66;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;8.00000;181.59;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C49;A01;X1;;1;8.00595;15.82;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A02;X1;;1;8.01190;15.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A03;X1;;1;8.01786;15.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A04;X1;;1;8.02381;13.89;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A05;X1;;1;8.02976;17.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A06;X2;;1;8.03571;11.34;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A07;X2;;1;8.04167;10.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A08;X2;;1;8.04762;11.07;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A09;X2;;1;8.05357;10.81;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A10;X2;;1;8.05952;10.79;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A11;X3;;1;8.06548;11.04;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;A12;X3;;1;8.07143;10.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B01;X3;;1;8.07738;10.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B02;X3;;1;8.08333;10.08;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B03;X3;;1;8.08929;9.97;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B04;X4;;1;8.09524;12.49;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B05;X4;;1;8.10119;12.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B06;X4;;1;8.10714;12.42;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B07;X4;;1;8.11310;12.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B08;X4;;1;8.11905;12.29;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B09;B1;;1;8.12500;7.80;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B10;B1;;1;8.13095;8.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C49;B11;B1;;1;8.13690;8.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;8.16667;176.10;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C50;A01;X1;;1;8.17262;15.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A02;X1;;1;8.17857;15.68;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A03;X1;;1;8.18452;15.13;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A04;X1;;1;8.19048;13.91;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A05;X1;;1;8.19643;17.06;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A06;X2;;1;8.20238;11.01;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A07;X2;;1;8.20833;10.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A08;X2;;1;8.21429;11.00;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A09;X2;;1;8.22024;10.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A10;X2;;1;8.22619;10.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A11;X3;;1;8.23214;11.14;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;A12;X3;;1;8.23810;9.94;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B01;X3;;1;8.24405;10.40;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B02;X3;;1;8.25000;10.11;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B03;X3;;1;8.25595;10.32;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B04;X4;;1;8.26190;12.30;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B05;X4;;1;8.26786;12.21;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B06;X4;;1;8.27381;11.74;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B07;X4;;1;8.27976;12.37;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B08;X4;;1;8.28571;11.78;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B09;B1;;1;8.29167;8.33;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B10;B1;;1;8.29762;7.31;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C50;B11;B1;;1;8.30357;7.70;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
R;;;;1;8.33333;177.61;0.0;30.00;85.00;20.95;0.00;test measure for referencing ;30.0;30.0;30.0
C51;A01;X1;;1;8.33929;16.23;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A02;X1;;1;8.34524;16.17;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A03;X1;;1;8.35119;15.55;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A04;X1;;1;8.35714;14.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A05;X1;;1;8.36310;17.20;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A06;X2;;1;8.36905;11.10;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A07;X2;;1;8.37500;10.86;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A08;X2;;1;8.38095;10.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A09;X2;;1;8.38690;11.02;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A10;X2;;1;8.39286;10.50;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A11;X3;;1;8.39881;10.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;A12;X3;;1;8.40476;9.95;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B01;X3;;1;8.41071;9.54;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B02;X3;;1;8.41667;9.64;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B03;X3;;1;8.42262;10.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B04;X4;;1;8.42857;12.44;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B05;X4;;1;8.43452;12.26;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B06;X4;;1;8.44048;12.43;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B07;X4;;1;8.44643;12.67;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
C51;B08;X4;;1;8.45238;11.61;0.0;30.00;85.00;20.95;0.00;;30.0;30.0;30.0
